Country Name,Country Code,Indicator Name_x,Year,Inflation,Indicator Name_y,GDP_per_capita,Indicator Name,Exchange_Rate
Montenegro,MNE,"Inflation, consumer prices (annual %)",2012,4.1452472498111,"Official exchange rate (LCU per US$, period average)",0.778338120416812,GDP per capita (constant 2015 US$),5987.89159662568
Mongolia,MNG,"Inflation, consumer prices (annual %)",2012,14.3303348325838,"Official exchange rate (LCU per US$, period average)",1357.58,GDP per capita (constant 2015 US$),3318.16496597089
Northern Mariana Islands,MNP,"Inflation, consumer prices (annual %)",2012,,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),15457.4258192247
Mozambique,MOZ,"Inflation, consumer prices (annual %)",2012,2.6024545695662,"Official exchange rate (LCU per US$, period average)",28.3729844798921,GDP per capita (constant 2015 US$),540.2945177803
Mauritania,MRT,"Inflation, consumer prices (annual %)",2012,4.90242727217992,"Official exchange rate (LCU per US$, period average)",29.662,GDP per capita (constant 2015 US$),1488.97177557214
Mauritius,MUS,"Inflation, consumer prices (annual %)",2012,3.85216033315982,"Official exchange rate (LCU per US$, period average)",30.0499716666667,GDP per capita (constant 2015 US$),8591.96715947096
Malawi,MWI,"Inflation, consumer prices (annual %)",2012,21.271265001378,"Official exchange rate (LCU per US$, period average)",249.106666666667,GDP per capita (constant 2015 US$),512.74031797451
Malaysia,MYS,"Inflation, consumer prices (annual %)",2012,1.66357102479208,"Official exchange rate (LCU per US$, period average)",3.08880086662188,GDP per capita (constant 2015 US$),8710.52671359902
North America,NAC,"Inflation, consumer prices (annual %)",2012,1.79250774825296,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),52849.3047651965
Namibia,NAM,"Inflation, consumer prices (annual %)",2012,6.72199777334885,"Official exchange rate (LCU per US$, period average)",8.19377083333334,GDP per capita (constant 2015 US$),4420.96741373862
New Caledonia,NCL,"Inflation, consumer prices (annual %)",2012,1.74967234600262,"Official exchange rate (LCU per US$, period average)",92.8804110841429,GDP per capita (constant 2015 US$),
Niger,NER,"Inflation, consumer prices (annual %)",2012,0.455089820359304,"Official exchange rate (LCU per US$, period average)",510.556338454251,GDP per capita (constant 2015 US$),463.066265496402
Nigeria,NGA,"Inflation, consumer prices (annual %)",2012,12.2242413020584,"Official exchange rate (LCU per US$, period average)",157.5,GDP per capita (constant 2015 US$),2403.65387896923
Nicaragua,NIC,"Inflation, consumer prices (annual %)",2012,7.19355053338954,"Official exchange rate (LCU per US$, period average)",23.5466635310839,GDP per capita (constant 2015 US$),1876.1759720149
Netherlands,NLD,"Inflation, consumer prices (annual %)",2012,2.45554765291609,"Official exchange rate (LCU per US$, period average)",0.778338120416812,GDP per capita (constant 2015 US$),44631.8745388789
Norway,NOR,"Inflation, consumer prices (annual %)",2012,0.696864111498301,"Official exchange rate (LCU per US$, period average)",5.8175,GDP per capita (constant 2015 US$),73661.6785830334
Nepal,NPL,"Inflation, consumer prices (annual %)",2012,9.45980980357135,"Official exchange rate (LCU per US$, period average)",85.2257559923835,GDP per capita (constant 2015 US$),775.310578479839
Nauru,NRU,"Inflation, consumer prices (annual %)",2012,-0.124750499001996,"Official exchange rate (LCU per US$, period average)",0.965801030658708,GDP per capita (constant 2015 US$),6632.10607690211
New Zealand,NZL,"Inflation, consumer prices (annual %)",2012,1.05991318445632,"Official exchange rate (LCU per US$, period average)",1.23428365501329,GDP per capita (constant 2015 US$),36607.1493914827
OECD members,OED,"Inflation, consumer prices (annual %)",2012,2.52945520915771,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),34220.3493541063
Oman,OMN,"Inflation, consumer prices (annual %)",2012,2.94773495257211,"Official exchange rate (LCU per US$, period average)",0.3845,GDP per capita (constant 2015 US$),19824.1215485946
Other small states,OSS,"Inflation, consumer prices (annual %)",2012,4.03932356139047,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),10015.81484579
Pakistan,PAK,"Inflation, consumer prices (annual %)",2012,9.68235186055679,"Official exchange rate (LCU per US$, period average)",93.3951972222222,GDP per capita (constant 2015 US$),1275.48806898966
Panama,PAN,"Inflation, consumer prices (annual %)",2012,5.69819959165996,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),12668.2945474105
Peru,PER,"Inflation, consumer prices (annual %)",2012,3.61121294940168,"Official exchange rate (LCU per US$, period average)",2.63758641774892,GDP per capita (constant 2015 US$),5740.04346272472
Philippines,PHL,"Inflation, consumer prices (annual %)",2012,3.02696391124798,"Official exchange rate (LCU per US$, period average)",42.2287947349434,GDP per capita (constant 2015 US$),2533.74141964959
Palau,PLW,"Inflation, consumer prices (annual %)",2012,3.61418047882138,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),14278.8279095543
Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",2012,4.53720508166969,"Official exchange rate (LCU per US$, period average)",2.08364833902548,GDP per capita (constant 2015 US$),2139.48096660428
Poland,POL,"Inflation, consumer prices (annual %)",2012,3.56037151702789,"Official exchange rate (LCU per US$, period average)",3.25654166666667,GDP per capita (constant 2015 US$),11542.2353368014
Pre-demographic dividend,PRE,"Inflation, consumer prices (annual %)",2012,6.44121280934116,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1432.97380778931
Puerto Rico (US),PRI,"Inflation, consumer prices (annual %)",2012,,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),28968.6942131352
"Korea, Dem. People's Rep.",PRK,"Inflation, consumer prices (annual %)",2012,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),
Portugal,PRT,"Inflation, consumer prices (annual %)",2012,2.77333854051582,"Official exchange rate (LCU per US$, period average)",0.778338120416812,GDP per capita (constant 2015 US$),18679.7626802294
Paraguay,PRY,"Inflation, consumer prices (annual %)",2012,3.67591897974496,"Official exchange rate (LCU per US$, period average)",4421.65928640414,GDP per capita (constant 2015 US$),5230.26244858764
West Bank and Gaza,PSE,"Inflation, consumer prices (annual %)",2012,2.77908768282493,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),3237.91619995789
Pacific island small states,PSS,"Inflation, consumer prices (annual %)",2012,1.69821123199408,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),3481.07000103318
Post-demographic dividend,PST,"Inflation, consumer prices (annual %)",2012,2.48567562177015,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),38990.6802498188
French Polynesia,PYF,"Inflation, consumer prices (annual %)",2012,,"Official exchange rate (LCU per US$, period average)",92.8804110841429,GDP per capita (constant 2015 US$),18968.4422157904
Qatar,QAT,"Inflation, consumer prices (annual %)",2012,2.31534853431664,"Official exchange rate (LCU per US$, period average)",3.64,GDP per capita (constant 2015 US$),80621.8607158041
Romania,ROU,"Inflation, consumer prices (annual %)",2012,3.33492267693444,"Official exchange rate (LCU per US$, period average)",3.4682,GDP per capita (constant 2015 US$),8234.28553425194
Russian Federation,RUS,"Inflation, consumer prices (annual %)",2012,5.07474300799148,"Official exchange rate (LCU per US$, period average)",30.8398313519917,GDP per capita (constant 2015 US$),9464.0107421875
Rwanda,RWA,"Inflation, consumer prices (annual %)",2012,10.2710182318876,"Official exchange rate (LCU per US$, period average)",614.295142416667,GDP per capita (constant 2015 US$),651.852819118597
South Asia,SAS,"Inflation, consumer prices (annual %)",2012,9.45980980357135,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1326.51107396889
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",2012,2.86626976609009,"Official exchange rate (LCU per US$, period average)",3.75,GDP per capita (constant 2015 US$),23643.028607702
Sudan,SDN,"Inflation, consumer prices (annual %)",2012,35.5590574147027,"Official exchange rate (LCU per US$, period average)",3.57295833333333,GDP per capita (constant 2015 US$),1288.25854492188
Senegal,SEN,"Inflation, consumer prices (annual %)",2012,1.41822871177852,"Official exchange rate (LCU per US$, period average)",510.556338454251,GDP per capita (constant 2015 US$),1154.05677992367
Singapore,SGP,"Inflation, consumer prices (annual %)",2012,4.58084479423094,"Official exchange rate (LCU per US$, period average)",1.2496762037037,GDP per capita (constant 2015 US$),51679.352717333
Solomon Islands,SLB,"Inflation, consumer prices (annual %)",2012,,"Official exchange rate (LCU per US$, period average)",7.35520284715203,GDP per capita (constant 2015 US$),2105.90758922315
Sierra Leone,SLE,"Inflation, consumer prices (annual %)",2012,6.58776239392586,"Official exchange rate (LCU per US$, period average)",4.34403666666667,GDP per capita (constant 2015 US$),1025.04366004502
El Salvador,SLV,"Inflation, consumer prices (annual %)",2012,1.72973481581379,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),3601.44222914588
San Marino,SMR,"Inflation, consumer prices (annual %)",2012,2.82733224222588,"Official exchange rate (LCU per US$, period average)",0.778338120416812,GDP per capita (constant 2015 US$),42082.5554467713
"Somalia, Fed. Rep.",SOM,"Inflation, consumer prices (annual %)",2012,,"Official exchange rate (LCU per US$, period average)",22516.0002967711,GDP per capita (constant 2015 US$),369.617204753385
Serbia,SRB,"Inflation, consumer prices (annual %)",2012,7.3303858959664,"Official exchange rate (LCU per US$, period average)",87.9588083333333,GDP per capita (constant 2015 US$),5739.30750190714
Sub-Saharan Africa (excluding high income),SSA,"Inflation, consumer prices (annual %)",2012,6.31474450315182,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1682.88387255106
South Sudan,SSD,"Inflation, consumer prices (annual %)",2012,45.5258978371706,"Official exchange rate (LCU per US$, period average)",2.95,GDP per capita (constant 2015 US$),1069.19619080938
Sub-Saharan Africa,SSF,"Inflation, consumer prices (annual %)",2012,6.575899707577,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1564.22280679957
Small states,SST,"Inflation, consumer prices (annual %)",2012,3.40012783870427,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),10130.5657104615
Sao Tome and Principe,STP,"Inflation, consumer prices (annual %)",2012,10.6379353431628,"Official exchange rate (LCU per US$, period average)",19.0684168084153,GDP per capita (constant 2015 US$),1225.6945255615
Suriname,SUR,"Inflation, consumer prices (annual %)",2012,5.00686319367274,"Official exchange rate (LCU per US$, period average)",3.3,GDP per capita (constant 2015 US$),9140.92898611536
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",2012,3.60610263522889,"Official exchange rate (LCU per US$, period average)",0.778338120416812,GDP per capita (constant 2015 US$),15159.6570420004
Slovenia,SVN,"Inflation, consumer prices (annual %)",2012,2.59741386039011,"Official exchange rate (LCU per US$, period average)",0.778338120416812,GDP per capita (constant 2015 US$),19894.8697964548
Sweden,SWE,"Inflation, consumer prices (annual %)",2012,0.888377506923639,"Official exchange rate (LCU per US$, period average)",6.77501583333333,GDP per capita (constant 2015 US$),48788.8671210682
Eswatini,SWZ,"Inflation, consumer prices (annual %)",2012,8.9396468278821,"Official exchange rate (LCU per US$, period average)",8.20996862659331,GDP per capita (constant 2015 US$),3235.47890805132
Sint Maarten (Dutch part),SXM,"Inflation, consumer prices (annual %)",2012,4.01518421081601,"Official exchange rate (LCU per US$, period average)",1.79,GDP per capita (constant 2015 US$),39298.9873567827
Seychelles,SYC,"Inflation, consumer prices (annual %)",2012,7.11037062326405,"Official exchange rate (LCU per US$, period average)",13.7040312149325,GDP per capita (constant 2015 US$),14135.0010570653
Syrian Arab Republic,SYR,"Inflation, consumer prices (annual %)",2012,36.7022953364139,"Official exchange rate (LCU per US$, period average)",64.5808333333333,GDP per capita (constant 2015 US$),1142.29080150598
Turks and Caicos Islands,TCA,"Inflation, consumer prices (annual %)",2012,,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),23975.0352353195
Chad,TCD,"Inflation, consumer prices (annual %)",2012,7.51662364663832,"Official exchange rate (LCU per US$, period average)",510.556338454251,GDP per capita (constant 2015 US$),1016.65896756228
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, consumer prices (annual %)",2012,3.02093170729893,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),5575.04186656936
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, consumer prices (annual %)",2012,3.37349808387404,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),7571.49903748339
Togo,TGO,"Inflation, consumer prices (annual %)",2012,2.57718174055851,"Official exchange rate (LCU per US$, period average)",510.556338454251,GDP per capita (constant 2015 US$),687.495795744285
Thailand,THA,"Inflation, consumer prices (annual %)",2012,3.01489950334988,"Official exchange rate (LCU per US$, period average)",31.0830916666667,GDP per capita (constant 2015 US$),5403.87846036273
